date,brand,metric,value
2022-01,TOYOTA,sales,22886
2022-02,TOYOTA,sales,24865
2022-03,TOYOTA,sales,33344
2022-04,TOYOTA,sales,27779
2022-05,TOYOTA,sales,13297
2022-06,TOYOTA,sales,2729
2022-07,TOYOTA,sales,29326
2022-08,TOYOTA,sales,30844
2022-09,TOYOTA,sales,33449
2022-10,TOYOTA,sales,3374
2022-11,TOYOTA,sales,26462
2022-12,TOYOTA,sales,28128
2022-01,DAIHATSU,sales,18319
2022-02,DAIHATSU,sales,15036
2022-03,DAIHATSU,sales,17465
2022-04,DAIHATSU,sales,15617
2022-05,DAIHATSU,sales,6981
2022-06,DAIHATSU,sales,16925
2022-07,DAIHATSU,sales,15935
2022-08,DAIHATSU,sales,15339
2022-09,DAIHATSU,sales,18781
2022-10,DAIHATSU,sales,17489
2022-11,DAIHATSU,sales,20963
2022-12,DAIHATSU,sales,23815
2022-01,HONDA,sales,10883
2022-02,HONDA,sales,11407
2022-03,HONDA,sales,12975
2022-04,HONDA,sales,10149
2022-05,HONDA,sales,8114
2022-06,HONDA,sales,9057
2022-07,HONDA,sales,9599
2022-08,HONDA,sales,11427
2022-09,HONDA,sales,13374
2022-10,HONDA,sales,9962
2022-11,HONDA,sales,11691
2022-12,HONDA,sales,12642
2022-01,MITSUBISHI MOTORS,sales,12135
2022-02,MITSUBISHI MOTORS,sales,10018
2022-03,MITSUBISHI MOTORS,sales,11501
2022-04,MITSUBISHI MOTORS,sales,7528
2022-05,MITSUBISHI MOTORS,sales,5414
2022-06,MITSUBISHI MOTORS,sales,47
2022-07,MITSUBISHI MOTORS,sales,8023
2022-08,MITSUBISHI MOTORS,sales,97
2022-09,MITSUBISHI MOTORS,sales,6056
2022-10,MITSUBISHI MOTORS,sales,6108
2022-11,MITSUBISHI MOTORS,sales,7056
2022-12,MITSUBISHI MOTORS,sales,10812
2022-01,SUZUKI,sales,7017
2022-02,SUZUKI,sales,675
2022-03,SUZUKI,sales,8604
2022-04,SUZUKI,sales,5801
2022-05,SUZUKI,sales,6026
2022-06,SUZUKI,sales,7215
2022-07,SUZUKI,sales,7467
2022-08,SUZUKI,sales,8064
2022-09,SUZUKI,sales,7651
2022-10,SUZUKI,sales,7663
2022-11,SUZUKI,sales,816
2022-12,SUZUKI,sales,999
2022-01,MITSUBISHI FUSO,sales,2432
2022-02,MITSUBISHI FUSO,sales,229
2022-03,MITSUBISHI FUSO,sales,1788
2022-04,MITSUBISHI FUSO,sales,4799
2022-05,MITSUBISHI FUSO,sales,1307
2022-06,MITSUBISHI FUSO,sales,3183
2022-07,MITSUBISHI FUSO,sales,3731
2022-08,MITSUBISHI FUSO,sales,4105
2022-09,MITSUBISHI FUSO,sales,3401
2022-10,MITSUBISHI FUSO,sales,3075
2022-11,MITSUBISHI FUSO,sales,3638
2022-12,MITSUBISHI FUSO,sales,3837
2022-01,ISUZU,sales,2828
2022-02,ISUZU,sales,28
2022-03,ISUZU,sales,342
2022-04,ISUZU,sales,2854
2022-05,ISUZU,sales,274
2022-06,ISUZU,sales,2594
2022-07,ISUZU,sales,3239
2022-08,ISUZU,sales,3463
2022-09,ISUZU,sales,345
2022-10,ISUZU,sales,3262
2022-11,ISUZU,sales,3091
2022-12,ISUZU,sales,2905
2022-01,HYUNDAI-HMID,sales,122
2022-02,HYUNDAI-HMID,sales,24
2022-03,HYUNDAI-HMID,sales,215
2022-04,HYUNDAI-HMID,sales,2175
2022-05,HYUNDAI-HMID,sales,1532
2022-06,HYUNDAI-HMID,sales,1805
2022-07,HYUNDAI-HMID,sales,2262
2022-08,HYUNDAI-HMID,sales,57
2022-09,HYUNDAI-HMID,sales,5126
2022-10,HYUNDAI-HMID,sales,3505
2022-11,HYUNDAI-HMID,sales,2
2022-12,HYUNDAI-HMID,sales,209
2022-01,HINO,sales,2022
2022-02,HINO,sales,1764
2022-03,HINO,sales,2336
2022-04,HINO,sales,1533
2022-05,HINO,sales,1871
2022-06,HINO,sales,29
2022-07,HINO,sales,2832
2022-08,HINO,sales,2961
2022-09,HINO,sales,3136
2022-10,HINO,sales,3031
2022-11,HINO,sales,3206
2022-12,HINO,sales,3261
2022-01,WULING,sales,2501
2022-02,WULING,sales,2008
2022-03,WULING,sales,25
2022-04,WULING,sales,2201
2022-05,WULING,sales,815
2022-06,WULING,sales,1236
2022-07,WULING,sales,1506
2022-08,WULING,sales,2821
2022-09,WULING,sales,3
2022-10,WULING,sales,2955
2022-11,WULING,sales,3094
2022-12,WULING,sales,5352
2022-01,MAZDA,sales,208
2022-02,MAZDA,sales,58
2022-03,MAZDA,sales,110
2022-04,MAZDA,sales,627
2022-05,MAZDA,sales,245
2022-06,MAZDA,sales,314
2022-07,MAZDA,sales,340
2022-08,MAZDA,sales,362
2022-09,MAZDA,sales,348
2022-10,MAZDA,sales,454
2022-11,MAZDA,sales,404
2022-12,MAZDA,sales,418
2022-01,MERCEDES-BENZ PC,sales,141
2022-02,MERCEDES-BENZ PC,sales,123
2022-03,MERCEDES-BENZ PC,sales,255
2022-04,MERCEDES-BENZ PC,sales,236
2022-05,MERCEDES-BENZ PC,sales,214
2022-06,MERCEDES-BENZ PC,sales,227
2022-07,MERCEDES-BENZ PC,sales,368
2022-08,MERCEDES-BENZ PC,sales,380
2022-09,MERCEDES-BENZ PC,sales,338
2022-10,MERCEDES-BENZ PC,sales,289
2022-11,MERCEDES-BENZ PC,sales,310
2022-12,MERCEDES-BENZ PC,sales,354
2022-01,MERCEDES-BENZ CV,sales,133
2022-02,MERCEDES-BENZ CV,sales,242
2022-03,MERCEDES-BENZ CV,sales,389
2022-04,MERCEDES-BENZ CV,sales,315
2022-05,MERCEDES-BENZ CV,sales,111
2022-06,MERCEDES-BENZ CV,sales,276
2022-07,MERCEDES-BENZ CV,sales,154
2022-08,MERCEDES-BENZ CV,sales,150
2022-09,MERCEDES-BENZ CV,sales,355
2022-10,MERCEDES-BENZ CV,sales,257
2022-11,MERCEDES-BENZ CV,sales,225
2022-12,MERCEDES-BENZ CV,sales,435
2022-01,BMW,sales,178
2022-02,BMW,sales,178
2022-03,BMW,sales,257
2022-04,BMW,sales,293
2022-05,BMW,sales,190
2022-06,BMW,sales,288
2022-07,BMW,sales,310
2022-08,BMW,sales,302
2022-09,BMW,sales,273
2022-10,BMW,sales,220
2022-11,BMW,sales,168
2022-12,BMW,sales,235
2022-01,NISSAN,sales,313
2022-02,NISSAN,sales,340
2022-03,NISSAN,sales,338
2022-04,NISSAN,sales,158
2022-05,NISSAN,sales,116
2022-06,NISSAN,sales,160
2022-07,NISSAN,sales,148
2022-08,NISSAN,sales,191
2022-09,NISSAN,sales,137
2022-10,NISSAN,sales,186
2022-11,NISSAN,sales,162
2022-12,NISSAN,sales,164
2022-01,DFSK,sales,202
2022-02,DFSK,sales,101
2022-03,DFSK,sales,286
2022-04,DFSK,sales,75
2022-05,DFSK,sales,188
2022-06,DFSK,sales,292
2022-07,DFSK,sales,333
2022-08,DFSK,sales,273
2022-09,DFSK,sales,128
2022-10,DFSK,sales,101
2022-11,DFSK,sales,121
2022-12,DFSK,sales,313
2022-01,KIA,sales,113
2022-02,KIA,sales,67
2022-03,KIA,sales,135
2022-04,KIA,sales,191
2022-05,KIA,sales,134
2022-06,KIA,sales,91
2022-07,KIA,sales,196
2022-08,KIA,sales,290
2022-09,KIA,sales,324
2022-10,KIA,sales,389
2022-11,KIA,sales,53
2022-12,KIA,sales,103
2022-01,UD TRUCKS,sales,225
2022-02,UD TRUCKS,sales,219
2022-03,UD TRUCKS,sales,248
2022-04,UD TRUCKS,sales,89
2022-05,UD TRUCKS,sales,139
2022-06,UD TRUCKS,sales,69
2022-07,UD TRUCKS,sales,36
2022-08,UD TRUCKS,sales,161
2022-09,UD TRUCKS,sales,221
2022-10,UD TRUCKS,sales,217
2022-11,UD TRUCKS,sales,214
2022-12,UD TRUCKS,sales,155
2022-02,LEXUS,sales,71
2022-03,LEXUS,sales,170
2022-04,LEXUS,sales,113
2022-05,LEXUS,sales,115
2022-06,LEXUS,sales,84
2022-07,LEXUS,sales,104
2022-08,LEXUS,sales,65
2022-09,LEXUS,sales,81
2022-10,LEXUS,sales,87
2022-11,LEXUS,sales,51
2022-12,LEXUS,sales,92
2022-01,MORRIS GARAGE,sales,212
2022-02,MORRIS GARAGE,sales,108
2022-03,MORRIS GARAGE,sales,2
2022-04,MORRIS GARAGE,sales,25
2022-05,MORRIS GARAGE,sales,33
2022-06,MORRIS GARAGE,sales,58
2022-07,MORRIS GARAGE,sales,114
2022-08,MORRIS GARAGE,sales,107
2022-09,MORRIS GARAGE,sales,112
2022-10,MORRIS GARAGE,sales,22
2022-11,MORRIS GARAGE,sales,63
2022-12,MORRIS GARAGE,sales,118
2022-01,MINI,sales,46
2022-02,MINI,sales,51
2022-03,MINI,sales,87
2022-04,MINI,sales,53
2022-05,MINI,sales,50
2022-06,MINI,sales,56
2022-07,MINI,sales,52
2022-08,MINI,sales,69
2022-09,MINI,sales,79
2022-10,MINI,sales,46
2022-11,MINI,sales,68
2022-12,MINI,sales,43
2022-01,PEUGEOT,sales,50
2022-02,PEUGEOT,sales,32
2022-03,PEUGEOT,sales,65
2022-04,PEUGEOT,sales,46
2022-05,PEUGEOT,sales,46
2022-06,PEUGEOT,sales,34
2022-07,PEUGEOT,sales,40
2022-08,PEUGEOT,sales,35
2022-09,PEUGEOT,sales,40
2022-10,PEUGEOT,sales,31
2022-11,PEUGEOT,sales,14
2022-12,PEUGEOT,sales,18
2022-01,VOLKSWAGEN,sales,35
2022-02,VOLKSWAGEN,sales,21
2022-03,VOLKSWAGEN,sales,62
2022-04,VOLKSWAGEN,sales,20
2022-05,VOLKSWAGEN,sales,23
2022-06,VOLKSWAGEN,sales,29
2022-07,VOLKSWAGEN,sales,55
2022-08,VOLKSWAGEN,sales,55
2022-09,VOLKSWAGEN,sales,23
2022-10,VOLKSWAGEN,sales,50
2022-11,VOLKSWAGEN,sales,10
2022-12,VOLKSWAGEN,sales,20
2022-07,SUBARU,sales,30
2022-08,SUBARU,sales,50
2022-09,SUBARU,sales,50
2022-10,SUBARU,sales,26
2022-11,SUBARU,sales,27
2022-12,SUBARU,sales,31
2022-01,TATA,sales,25
2022-02,TATA,sales,5
2022-03,TATA,sales,28
2022-04,TATA,sales,42
2022-06,TATA,sales,3
2022-07,TATA,sales,26
2022-08,TATA,sales,24
2022-09,TATA,sales,28
2022-10,TATA,sales,11
2022-11,TATA,sales,13
2022-01,FAW,sales,24
2022-02,FAW,sales,40
2022-03,FAW,sales,19
2022-04,FAW,sales,5
2022-05,FAW,sales,8
2022-06,FAW,sales,14
2022-07,FAW,sales,13
2022-08,FAW,sales,13
2022-09,FAW,sales,19
2022-10,FAW,sales,15
2022-11,FAW,sales,9
2022-12,FAW,sales,12
2022-01,AUDI,sales,1
2022-03,AUDI,sales,1
2022-04,AUDI,sales,7
2022-05,AUDI,sales,1
2022-06,AUDI,sales,10
2022-07,AUDI,sales,6
2022-08,AUDI,sales,5
2022-09,AUDI,sales,6
2022-10,AUDI,sales,3
2022-11,AUDI,sales,2
2022-12,AUDI,sales,11
2022-02,HYUNDAI - HIM,sales,1
2022-01,TOYOTA,retail,22906
2022-02,TOYOTA,retail,21187
2022-03,TOYOTA,retail,30935
2022-04,TOYOTA,retail,25789
2022-05,TOYOTA,retail,18
2022-06,TOYOTA,retail,27385
2022-07,TOYOTA,retail,26502
2022-08,TOYOTA,retail,29996
2022-09,TOYOTA,retail,3119
2022-10,TOYOTA,retail,30217
2022-11,TOYOTA,retail,28031
2022-12,TOYOTA,retail,3736
2022-01,DAIHATSU,retail,17506
2022-02,DAIHATSU,retail,13122
2022-03,DAIHATSU,retail,16318
2022-04,DAIHATSU,retail,15401
2022-05,DAIHATSU,retail,11364
2022-06,DAIHATSU,retail,17054
2022-07,DAIHATSU,retail,16268
2022-08,DAIHATSU,retail,16551
2022-09,DAIHATSU,retail,1731
2022-10,DAIHATSU,retail,16433
2022-11,DAIHATSU,retail,15122
2022-12,DAIHATSU,retail,16211
2022-01,HONDA,retail,7727
2022-02,HONDA,retail,8478
2022-03,HONDA,retail,9554
2022-04,HONDA,retail,10289
2022-05,HONDA,retail,7758
2022-06,HONDA,retail,10104
2022-07,HONDA,retail,10523
2022-08,HONDA,retail,10983
2022-09,HONDA,retail,12977
2022-10,HONDA,retail,1159
2022-11,HONDA,retail,12137
2022-12,HONDA,retail,13291
2022-01,MITSUBISHI MOTORS,retail,10676
2022-02,MITSUBISHI MOTORS,retail,9974
2022-03,MITSUBISHI MOTORS,retail,10592
2022-04,MITSUBISHI MOTORS,retail,10003
2022-05,MITSUBISHI MOTORS,retail,6707
2022-06,MITSUBISHI MOTORS,retail,7735
2022-07,MITSUBISHI MOTORS,retail,603
2022-08,MITSUBISHI MOTORS,retail,7669
2022-09,MITSUBISHI MOTORS,retail,7011
2022-10,MITSUBISHI MOTORS,retail,6109
2022-11,MITSUBISHI MOTORS,retail,7361
2022-12,MITSUBISHI MOTORS,retail,8069
2022-01,SUZUKI,retail,7465
2022-02,SUZUKI,retail,6
2022-03,SUZUKI,retail,7765
2022-04,SUZUKI,retail,6508
2022-05,SUZUKI,retail,6316
2022-06,SUZUKI,retail,7006
2022-07,SUZUKI,retail,6771
2022-08,SUZUKI,retail,7816
2022-09,SUZUKI,retail,7902
2022-10,SUZUKI,retail,7605
2022-11,SUZUKI,retail,8218
2022-12,SUZUKI,retail,9695
2022-01,MITSUBISHI FUSO,retail,2841
2022-02,MITSUBISHI FUSO,retail,2711
2022-03,MITSUBISHI FUSO,retail,3092
2022-04,MITSUBISHI FUSO,retail,3189
2022-05,MITSUBISHI FUSO,retail,2408
2022-06,MITSUBISHI FUSO,retail,319
2022-07,MITSUBISHI FUSO,retail,3125
2022-08,MITSUBISHI FUSO,retail,3426
2022-09,MITSUBISHI FUSO,retail,3325
2022-10,MITSUBISHI FUSO,retail,3441
2022-11,MITSUBISHI FUSO,retail,3671
2022-12,MITSUBISHI FUSO,retail,3978
2022-01,ISUZU,retail,2287
2022-02,ISUZU,retail,2072
2022-03,ISUZU,retail,2767
2022-04,ISUZU,retail,2343
2022-05,ISUZU,retail,2369
2022-06,ISUZU,retail,3117
2022-07,ISUZU,retail,2854
2022-08,ISUZU,retail,2912
2022-09,ISUZU,retail,3227
2022-10,ISUZU,retail,3186
2022-11,ISUZU,retail,2929
2022-12,ISUZU,retail,3652
2022-01,HYUNDAI-HMID,retail,711
2022-02,HYUNDAI-HMID,retail,1709
2022-03,HYUNDAI-HMID,retail,1627
2022-04,HYUNDAI-HMID,retail,2202
2022-05,HYUNDAI-HMID,retail,1517
2022-06,HYUNDAI-HMID,retail,1663
2022-07,HYUNDAI-HMID,retail,2086
2022-08,HYUNDAI-HMID,retail,4102
2022-09,HYUNDAI-HMID,retail,4823
2022-10,HYUNDAI-HMID,retail,3826
2022-11,HYUNDAI-HMID,retail,2415
2022-12,HYUNDAI-HMID,retail,3512
2022-01,HINO,retail,2151
2022-02,HINO,retail,1742
2022-03,HINO,retail,2469
2022-04,HINO,retail,1327
2022-05,HINO,retail,2348
2022-06,HINO,retail,2548
2022-07,HINO,retail,2487
2022-08,HINO,retail,2771
2022-09,HINO,retail,2685
2022-10,HINO,retail,2771
2022-11,HINO,retail,3272
2022-12,HINO,retail,3309
2022-01,WULING,retail,2354
2022-02,WULING,retail,1278
2022-03,WULING,retail,25
2022-04,WULING,retail,2079
2022-05,WULING,retail,804
2022-06,WULING,retail,1706
2022-07,WULING,retail,1644
2022-08,WULING,retail,2433
2022-09,WULING,retail,2485
2022-10,WULING,retail,2215
2022-11,WULING,retail,2437
2022-12,WULING,retail,2335
2022-01,MAZDA,retail,214
2022-02,MAZDA,retail,85
2022-03,MAZDA,retail,78
2022-04,MAZDA,retail,449
2022-05,MAZDA,retail,350
2022-06,MAZDA,retail,345
2022-07,MAZDA,retail,286
2022-08,MAZDA,retail,346
2022-09,MAZDA,retail,342
2022-10,MAZDA,retail,418
2022-11,MAZDA,retail,397
2022-12,MAZDA,retail,391
2022-01,NISSAN,retail,335
2022-02,NISSAN,retail,369
2022-03,NISSAN,retail,439
2022-04,NISSAN,retail,435
2022-05,NISSAN,retail,329
2022-06,NISSAN,retail,326
2022-07,NISSAN,retail,269
2022-08,NISSAN,retail,306
2022-09,NISSAN,retail,225
2022-10,NISSAN,retail,178
2022-11,NISSAN,retail,166
2022-12,NISSAN,retail,152
2022-01,MERCEDES-BENZ PC,retail,118
2022-02,MERCEDES-BENZ PC,retail,137
2022-03,MERCEDES-BENZ PC,retail,275
2022-04,MERCEDES-BENZ PC,retail,200
2022-05,MERCEDES-BENZ PC,retail,204
2022-06,MERCEDES-BENZ PC,retail,255
2022-07,MERCEDES-BENZ PC,retail,314
2022-08,MERCEDES-BENZ PC,retail,371
2022-09,MERCEDES-BENZ PC,retail,361
2022-10,MERCEDES-BENZ PC,retail,287
2022-11,MERCEDES-BENZ PC,retail,293
2022-12,MERCEDES-BENZ PC,retail,369
2022-01,BMW,retail,190
2022-02,BMW,retail,194
2022-03,BMW,retail,243
2022-04,BMW,retail,258
2022-05,BMW,retail,198
2022-06,BMW,retail,255
2022-07,BMW,retail,258
2022-08,BMW,retail,282
2022-09,BMW,retail,317
2022-10,BMW,retail,282
2022-11,BMW,retail,243
2022-12,BMW,retail,303
2022-01,MERCEDES-BENZ CV,retail,126
2022-02,MERCEDES-BENZ CV,retail,168
2022-03,MERCEDES-BENZ CV,retail,241
2022-04,MERCEDES-BENZ CV,retail,290
2022-05,MERCEDES-BENZ CV,retail,203
2022-06,MERCEDES-BENZ CV,retail,186
2022-07,MERCEDES-BENZ CV,retail,245
2022-08,MERCEDES-BENZ CV,retail,219
2022-09,MERCEDES-BENZ CV,retail,247
2022-10,MERCEDES-BENZ CV,retail,240
2022-11,MERCEDES-BENZ CV,retail,175
2022-12,MERCEDES-BENZ CV,retail,378
2022-01,DFSK,retail,219
2022-02,DFSK,retail,209
2022-03,DFSK,retail,216
2022-04,DFSK,retail,200
2022-05,DFSK,retail,178
2022-06,DFSK,retail,186
2022-07,DFSK,retail,231
2022-08,DFSK,retail,204
2022-09,DFSK,retail,207
2022-10,DFSK,retail,124
2022-11,DFSK,retail,176
2022-12,DFSK,retail,254
2022-01,UD TRUCKS,retail,184
2022-02,UD TRUCKS,retail,173
2022-03,UD TRUCKS,retail,209
2022-04,UD TRUCKS,retail,143
2022-05,UD TRUCKS,retail,90
2022-06,UD TRUCKS,retail,113
2022-07,UD TRUCKS,retail,110
2022-08,UD TRUCKS,retail,170
2022-09,UD TRUCKS,retail,178
2022-10,UD TRUCKS,retail,234
2022-11,UD TRUCKS,retail,213
2022-12,UD TRUCKS,retail,133
2022-01,KIA,retail,137
2022-02,KIA,retail,82
2022-03,KIA,retail,163
2022-04,KIA,retail,163
2022-05,KIA,retail,132
2022-06,KIA,retail,93
2022-07,KIA,retail,111
2022-08,KIA,retail,188
2022-09,KIA,retail,167
2022-10,KIA,retail,180
2022-11,KIA,retail,122
2022-12,KIA,retail,152
2022-01,LEXUS,retail,2
2022-02,LEXUS,retail,57
2022-03,LEXUS,retail,180
2022-04,LEXUS,retail,108
2022-05,LEXUS,retail,106
2022-06,LEXUS,retail,92
2022-07,LEXUS,retail,103
2022-08,LEXUS,retail,70
2022-09,LEXUS,retail,81
2022-10,LEXUS,retail,80
2022-11,LEXUS,retail,37
2022-12,LEXUS,retail,84
2022-01,MORRIS GARAGE,retail,223
2022-02,MORRIS GARAGE,retail,76
2022-03,MORRIS GARAGE,retail,31
2022-04,MORRIS GARAGE,retail,23
2022-05,MORRIS GARAGE,retail,21
2022-06,MORRIS GARAGE,retail,51
2022-07,MORRIS GARAGE,retail,101
2022-08,MORRIS GARAGE,retail,125
2022-09,MORRIS GARAGE,retail,100
2022-10,MORRIS GARAGE,retail,39
2022-11,MORRIS GARAGE,retail,66
2022-12,MORRIS GARAGE,retail,103
2022-01,MINI,retail,41
2022-02,MINI,retail,45
2022-03,MINI,retail,50
2022-04,MINI,retail,68
2022-05,MINI,retail,61
2022-06,MINI,retail,69
2022-07,MINI,retail,63
2022-08,MINI,retail,67
2022-09,MINI,retail,87
2022-10,MINI,retail,50
2022-11,MINI,retail,75
2022-12,MINI,retail,43
2022-01,PEUGEOT,retail,50
2022-02,PEUGEOT,retail,32
2022-03,PEUGEOT,retail,65
2022-04,PEUGEOT,retail,46
2022-05,PEUGEOT,retail,46
2022-06,PEUGEOT,retail,34
2022-07,PEUGEOT,retail,40
2022-08,PEUGEOT,retail,35
2022-09,PEUGEOT,retail,40
2022-10,PEUGEOT,retail,31
2022-11,PEUGEOT,retail,14
2022-12,PEUGEOT,retail,18
2022-01,VOLKSWAGEN,retail,35
2022-02,VOLKSWAGEN,retail,21
2022-03,VOLKSWAGEN,retail,62
2022-04,VOLKSWAGEN,retail,20
2022-05,VOLKSWAGEN,retail,23
2022-06,VOLKSWAGEN,retail,29
2022-07,VOLKSWAGEN,retail,27
2022-08,VOLKSWAGEN,retail,38
2022-09,VOLKSWAGEN,retail,40
2022-10,VOLKSWAGEN,retail,29
2022-11,VOLKSWAGEN,retail,25
2022-12,VOLKSWAGEN,retail,28
2022-01,SCANIA,retail,26
2022-02,SCANIA,retail,19
2022-03,SCANIA,retail,17
2022-04,SCANIA,retail,25
2022-05,SCANIA,retail,15
2022-06,SCANIA,retail,9
2022-07,SCANIA,retail,12
2022-08,SCANIA,retail,9
2022-09,SCANIA,retail,20
2022-10,SCANIA,retail,30
2022-11,SCANIA,retail,23
2022-12,SCANIA,retail,28
2022-01,TATA,retail,18
2022-02,TATA,retail,9
2022-03,TATA,retail,35
2022-04,TATA,retail,46
2022-05,TATA,retail,2
2022-06,TATA,retail,4
2022-07,TATA,retail,26
2022-08,TATA,retail,25
2022-09,TATA,retail,25
2022-10,TATA,retail,12
2022-11,TATA,retail,14
2022-01,FAW,retail,24
2022-02,FAW,retail,40
2022-03,FAW,retail,19
2022-04,FAW,retail,5
2022-05,FAW,retail,8
2022-06,FAW,retail,14
2022-07,FAW,retail,13
2022-08,FAW,retail,13
2022-09,FAW,retail,19
2022-10,FAW,retail,15
2022-11,FAW,retail,9
2022-12,FAW,retail,12
2022-07,SUBARU,retail,15
2022-08,SUBARU,retail,31
2022-09,SUBARU,retail,29
2022-10,SUBARU,retail,26
2022-11,SUBARU,retail,31
2022-12,SUBARU,retail,20
2022-01,AUDI,retail,1
2022-03,AUDI,retail,1
2022-04,AUDI,retail,7
2022-05,AUDI,retail,1
2022-06,AUDI,retail,10
2022-07,AUDI,retail,6
2022-08,AUDI,retail,5
2022-09,AUDI,retail,6
2022-10,AUDI,retail,3
2022-11,AUDI,retail,2
2022-12,AUDI,retail,11
2022-01,HYUNDAI - HIM,retail,1
2022-03,HYUNDAI - HIM,retail,4
2022-01,TOYOTA,prod,48414
2022-02,TOYOTA,prod,46145
2022-03,TOYOTA,prod,59156
2022-04,TOYOTA,prod,47033
